,Participant,hit,position,series,x,y,distance,mode,Hammer
58,33.0,81.0,6.0,2.0,-6.300000000000011,-4.6200000000000045,7.812451599850087,Real,schwer
59,33.0,82.0,6.0,2.0,10.36,-0.0,10.36,Real,schwer
60,33.0,83.0,6.0,2.0,14.560000000000002,1.8199999999999927,14.673309101903362,Real,schwer
61,33.0,84.0,6.0,2.0,7.560000000000002,3.3599999999999994,8.27304055350873,Real,schwer
1,2.0,2.0,1.0,1.0,7.560000000000002,-2.519999999999996,7.968939703624317,Real,leicht
2,2.0,3.0,1.0,1.0,10.080000000000013,1.5400000000000065,10.196960331392892,Real,leicht
3,2.0,4.0,1.0,1.0,13.579999999999998,-3.920000000000016,14.134454358057123,Real,leicht
4,2.0,5.0,1.0,1.0,5.599999999999994,-13.72,14.818852857087146,Real,leicht
5,2.0,6.0,2.0,1.0,3.500000000000014,-0.0,3.500000000000014,Real,mittel
6,2.0,7.0,2.0,1.0,6.719999999999999,3.780000000000001,7.710175095288044,Real,mittel
7,2.0,8.0,2.0,1.0,11.059999999999988,3.640000000000001,11.643590511521769,Real,mittel
8,2.0,9.0,2.0,1.0,9.799999999999995,-11.620000000000005,15.200802610388704,Real,mittel
9,2.0,10.0,2.0,1.0,16.24000000000001,-1.539999999999992,16.31285382758027,Real,mittel
10,2.0,11.0,3.0,1.0,4.6200000000000045,-7.279999999999987,8.622227090491172,Real,schwer
11,2.0,12.0,3.0,1.0,11.620000000000005,-9.099999999999994,14.759214071216665,Real,schwer
12,2.0,13.0,3.0,1.0,16.66000000000001,-1.8200000000000076,16.75911692184288,Real,schwer
13,2.0,14.0,3.0,1.0,11.620000000000005,0.7000000000000028,11.641065243352951,Real,schwer
14,2.0,15.0,3.0,1.0,6.719999999999999,7.559999999999988,10.114939446185518,Real,schwer
15,2.0,16.0,4.0,1.0,0.5600000000000023,-4.6200000000000045,4.65381563880651,Real,leicht
16,2.0,17.0,4.0,1.0,3.640000000000001,3.780000000000001,5.247666147917569,Real,leicht
17,2.0,18.0,4.0,1.0,6.859999999999985,-2.1000000000000085,7.174231666178604,Real,leicht
18,2.0,19.0,4.0,1.0,6.859999999999985,2.3799999999999955,7.261129388738351,Real,leicht
19,2.0,20.0,4.0,1.0,10.22,7.700000000000003,12.796030634536637,Real,leicht
20,2.0,21.0,5.0,1.0,11.059999999999988,4.340000000000003,11.88104372519518,Real,mittel
21,2.0,22.0,5.0,1.0,3.780000000000001,-0.2799999999999869,3.790356183790648,Real,mittel
22,2.0,23.0,5.0,1.0,0.980000000000004,-8.11999999999999,8.178924134627968,Real,mittel
23,2.0,24.0,5.0,1.0,-5.739999999999995,-5.88000000000001,8.217177130864348,Real,mittel
24,2.0,25.0,5.0,1.0,-4.47999999999999,-0.980000000000004,4.585935019164567,Real,mittel
25,2.0,26.0,6.0,1.0,-0.4200000000000017,-6.300000000000011,6.313984478916633,Real,schwer
26,2.0,27.0,6.0,1.0,5.460000000000008,-9.799999999999995,11.218359951436751,Real,schwer
27,2.0,28.0,6.0,1.0,7.840000000000003,-13.579999999999998,15.680624987544345,Real,schwer
28,2.0,29.0,6.0,1.0,16.939999999999998,-2.240000000000009,17.08745738838871,Real,schwer
29,2.0,30.0,6.0,1.0,0.1400000000000147,-13.02000000000001,13.020752666416804,Real,schwer
30,2.0,31.0,1.0,2.0,4.47999999999999,4.340000000000003,6.237467434784725,Real,leicht
31,2.0,32.0,1.0,2.0,3.640000000000001,-0.4200000000000017,3.6641506519246727,Real,leicht
32,2.0,33.0,1.0,2.0,0.6999999999999886,-3.780000000000001,3.8442684609688738,Real,leicht
33,2.0,34.0,1.0,2.0,10.22,-2.799999999999997,10.596622103293104,Real,leicht
34,2.0,35.0,1.0,2.0,7.560000000000002,-15.539999999999992,17.28135411361042,Real,leicht
35,2.0,36.0,2.0,2.0,-1.5400000000000065,-4.47999999999999,4.737298808392809,Real,mittel
36,2.0,37.0,2.0,2.0,3.920000000000016,-12.600000000000009,13.195696268101972,Real,mittel
37,2.0,38.0,2.0,2.0,12.600000000000009,-3.920000000000016,13.195696268101972,Real,mittel
38,2.0,39.0,2.0,2.0,6.019999999999996,-0.8400000000000034,6.078322136905872,Real,mittel
39,2.0,40.0,2.0,2.0,5.040000000000006,-1.6800000000000068,5.312626469082885,Real,mittel
40,2.0,41.0,3.0,2.0,5.460000000000008,-0.8400000000000034,5.524237503945689,Real,schwer
41,2.0,42.0,3.0,2.0,5.88000000000001,-1.9599999999999935,6.198064213930031,Real,schwer
42,2.0,43.0,3.0,2.0,-0.4200000000000017,6.719999999999999,6.733112207590186,Real,schwer
43,2.0,44.0,3.0,2.0,8.11999999999999,3.3599999999999994,8.787718702826112,Real,schwer
44,2.0,45.0,3.0,2.0,4.6200000000000045,-18.200000000000003,18.77723089275946,Real,schwer
45,2.0,46.0,4.0,2.0,-0.4200000000000017,3.5,3.5251099273639683,Real,leicht
46,2.0,47.0,4.0,2.0,4.899999999999992,1.960000000000008,5.277461510991809,Real,leicht
47,2.0,48.0,4.0,2.0,5.319999999999993,-1.4000000000000057,5.501127157228775,Real,leicht
48,2.0,49.0,4.0,2.0,4.6200000000000045,3.780000000000001,5.9693215694918,Real,leicht
49,2.0,50.0,4.0,2.0,4.759999999999991,7.840000000000003,9.17187003832915,Real,leicht
50,2.0,51.0,5.0,2.0,-1.1200000000000043,-5.040000000000006,5.162944896084024,Real,mittel
51,2.0,52.0,5.0,2.0,-0.1400000000000005,-6.859999999999985,6.861428422711979,Real,mittel
52,2.0,53.0,5.0,2.0,8.260000000000005,-0.4200000000000017,8.270671073135485,Real,mittel
53,2.0,54.0,5.0,2.0,10.920000000000016,1.8199999999999927,11.070627805142776,Real,mittel
54,2.0,55.0,5.0,2.0,2.9399999999999977,-8.539999999999992,9.031899025122009,Real,mittel
55,2.0,56.0,6.0,2.0,3.0800000000000125,-2.799999999999997,4.162499249249189,Real,schwer
56,2.0,57.0,6.0,2.0,3.0800000000000125,-6.300000000000011,7.012588680366203,Real,schwer
57,2.0,58.0,6.0,2.0,2.9399999999999977,-8.959999999999994,9.430015906667384,Real,schwer
58,2.0,59.0,6.0,2.0,10.36,-4.060000000000002,11.127137996807624,Real,schwer
59,2.0,60.0,6.0,2.0,12.040000000000006,-7.0,13.9270097292994,Real,schwer
1,28.0,2.0,1.0,1.0,8.820000000000007,8.120000000000005,11.988611262360632,Real,leicht
2,28.0,3.0,1.0,1.0,9.939999999999998,-0.980000000000004,9.9881930297727,Real,leicht
3,28.0,4.0,1.0,1.0,0.6999999999999886,5.319999999999993,5.365855011086296,Real,leicht
4,28.0,5.0,1.0,1.0,-1.1200000000000043,4.340000000000003,4.482186966202998,Real,leicht
5,28.0,6.0,2.0,1.0,10.500000000000014,8.260000000000005,13.359550890654983,Real,mittel
6,28.0,7.0,2.0,1.0,0.980000000000004,7.700000000000003,7.762113114352306,Real,mittel
7,28.0,8.0,2.0,1.0,-6.300000000000011,-4.060000000000002,7.494904936021547,Real,mittel
8,28.0,9.0,2.0,1.0,4.759999999999991,-8.11999999999999,9.41233233582409,Real,mittel
9,28.0,10.0,2.0,1.0,6.859999999999985,-21.700000000000017,22.75850610211489,Real,mittel
10,28.0,11.0,3.0,1.0,2.3799999999999955,2.239999999999995,3.268332908380044,Real,schwer
11,28.0,12.0,3.0,1.0,1.4000000000000057,-4.899999999999992,5.096076922496356,Real,schwer
12,28.0,13.0,3.0,1.0,0.5600000000000023,16.659999999999997,16.669409107703846,Real,schwer
13,28.0,14.0,3.0,1.0,-7.140000000000001,-15.539999999999992,17.101789380061952,Real,schwer
14,28.0,15.0,3.0,1.0,20.3,7.840000000000003,21.7613326797786,Real,schwer
15,28.0,16.0,4.0,1.0,-4.760000000000005,-3.219999999999999,5.746825210496665,Real,leicht
16,28.0,17.0,4.0,1.0,-5.040000000000006,16.799999999999997,17.539714934969723,Real,leicht
17,28.0,18.0,4.0,1.0,8.959999999999994,2.799999999999997,9.38731058397451,Real,leicht
18,28.0,19.0,4.0,1.0,12.600000000000009,-8.820000000000007,15.380260075824475,Real,leicht
19,28.0,20.0,4.0,1.0,-0.1400000000000005,-15.400000000000006,15.400636350488902,Real,leicht
20,28.0,21.0,5.0,1.0,1.2600000000000051,-1.4000000000000057,1.883507366590327,Real,mittel
21,28.0,22.0,5.0,1.0,-3.640000000000001,-5.599999999999994,6.679041847450871,Real,mittel
22,28.0,23.0,5.0,1.0,6.579999999999998,4.200000000000003,7.806177041292364,Real,mittel
23,28.0,24.0,5.0,1.0,17.78,-2.3799999999999955,17.938584113580426,Real,mittel
24,28.0,25.0,5.0,1.0,14.0,-14.840000000000003,20.401607779780495,Real,mittel
25,28.0,26.0,6.0,1.0,2.3799999999999955,-0.6999999999999886,2.4808063205337016,Real,schwer
26,28.0,27.0,6.0,1.0,4.340000000000018,-5.040000000000006,6.651105171323049,Real,schwer
27,28.0,28.0,6.0,1.0,2.9399999999999977,-9.519999999999996,9.963633875248524,Real,schwer
28,28.0,29.0,6.0,1.0,20.58,4.47999999999999,21.06197521601428,Real,schwer
29,28.0,30.0,6.0,1.0,24.080000000000013,-8.820000000000007,25.64446918928136,Real,schwer
30,28.0,31.0,1.0,2.0,-0.980000000000004,-5.739999999999995,5.823057616063914,Real,leicht
31,28.0,32.0,1.0,2.0,0.980000000000004,-7.420000000000002,7.484437186589251,Real,leicht
32,28.0,33.0,1.0,2.0,5.460000000000008,-11.760000000000003,12.96569319396384,Real,leicht
33,28.0,34.0,1.0,2.0,8.400000000000006,-8.680000000000007,12.079006581668883,Real,leicht
34,28.0,35.0,1.0,2.0,12.460000000000008,-0.1400000000000147,12.46078649203172,Real,leicht
35,28.0,36.0,2.0,2.0,0.980000000000004,0.7000000000000028,1.2043255373859727,Real,mittel
36,28.0,37.0,2.0,2.0,0.8400000000000034,-7.840000000000003,7.884871590584089,Real,mittel
37,28.0,38.0,2.0,2.0,1.8200000000000076,-10.080000000000013,10.242987845350608,Real,mittel
38,28.0,39.0,2.0,2.0,3.219999999999999,-14.279999999999989,14.638538178383785,Real,mittel
39,28.0,40.0,2.0,2.0,14.840000000000003,-26.879999999999995,30.70439707924583,Real,mittel
40,28.0,41.0,3.0,2.0,0.0,-11.200000000000005,11.200000000000005,Real,schwer
41,28.0,42.0,3.0,2.0,-0.2800000000000011,-14.980000000000004,14.982616593906425,Real,schwer
42,28.0,43.0,3.0,2.0,-1.1200000000000043,-16.939999999999998,16.97698442009063,Real,schwer
43,28.0,44.0,3.0,2.0,11.620000000000005,-12.460000000000008,17.037488077765463,Real,schwer
44,28.0,46.0,4.0,2.0,-0.1400000000000005,1.6800000000000068,1.6858232410309282,Real,leicht
45,28.0,47.0,4.0,2.0,5.040000000000006,-5.599999999999994,7.534029466361278,Real,leicht
46,28.0,48.0,4.0,2.0,6.579999999999998,9.099999999999994,11.22971059288706,Real,leicht
47,28.0,49.0,4.0,2.0,13.159999999999997,4.760000000000005,13.994398879551774,Real,leicht
48,28.0,50.0,4.0,2.0,19.739999999999995,-17.92,26.660720170317976,Real,leicht
49,28.0,51.0,5.0,2.0,-2.519999999999996,3.3599999999999994,4.1999999999999975,Real,mittel
50,28.0,52.0,5.0,2.0,0.1400000000000147,4.340000000000003,4.342257477395834,Real,mittel
51,28.0,53.0,5.0,2.0,3.500000000000014,4.200000000000003,5.467174773134669,Real,mittel
52,28.0,54.0,5.0,2.0,9.099999999999994,-7.0,11.480853626799703,Real,mittel
53,28.0,55.0,5.0,2.0,20.58,-14.0,24.89048814306381,Real,mittel
54,28.0,56.0,6.0,2.0,2.799999999999997,-4.340000000000018,5.164842688795094,Real,schwer
55,28.0,57.0,6.0,2.0,2.799999999999997,-7.840000000000003,8.324998498498365,Real,schwer
56,28.0,58.0,6.0,2.0,11.760000000000003,-8.260000000000005,14.370984656591911,Real,schwer
57,28.0,59.0,6.0,2.0,13.159999999999997,-4.340000000000018,13.857171428541974,Real,schwer
58,28.0,60.0,6.0,2.0,14.699999999999989,-11.340000000000003,18.565710328452283,Real,schwer
1,16.0,2.0,1.0,1.0,0.0,-6.439999999999984,6.439999999999984,Real,leicht
2,16.0,3.0,1.0,1.0,-5.040000000000006,-8.820000000000007,10.15844476285618,Real,leicht
3,16.0,4.0,1.0,1.0,2.519999999999996,-7.980000000000004,8.368440714971937,Real,leicht
4,16.0,5.0,1.0,1.0,4.060000000000002,-7.279999999999987,8.33558636209834,Real,leicht
5,16.0,7.0,2.0,1.0,2.799999999999997,-14.14,14.414562081450828,Real,mittel
6,16.0,8.0,2.0,1.0,11.059999999999988,-20.58,23.363646975590083,Real,mittel
7,16.0,9.0,2.0,1.0,11.059999999999988,-39.47999999999999,40.99992682920299,Real,mittel
8,16.0,10.0,2.0,1.0,-5.88000000000001,-23.099999999999994,23.836618887753357,Real,mittel
9,16.0,11.0,2.0,1.0,1.8200000000000076,-24.22,24.2882852420668,Real,mittel
10,16.0,13.0,3.0,1.0,-0.5600000000000023,-1.4000000000000057,1.5078461459976673,Real,schwer
11,16.0,14.0,3.0,1.0,-5.460000000000008,-8.539999999999992,10.13623204154285,Real,schwer
12,16.0,15.0,3.0,1.0,-5.88000000000001,-7.140000000000001,9.249540529129009,Real,schwer
13,16.0,16.0,3.0,1.0,3.219999999999999,-3.640000000000001,4.859835388158738,Real,schwer
14,16.0,17.0,3.0,1.0,5.739999999999995,-7.420000000000002,9.381044717940531,Real,schwer
15,16.0,18.0,3.0,1.0,0.1400000000000147,-0.8400000000000034,0.8515867542417566,Real,schwer
16,16.0,19.0,4.0,1.0,-1.2600000000000051,-6.300000000000011,6.424764587126921,Real,leicht
17,16.0,20.0,4.0,1.0,-2.1000000000000085,-5.599999999999994,5.980802621722269,Real,leicht
18,16.0,21.0,4.0,1.0,-1.5400000000000065,-11.47999999999999,11.582832123448902,Real,leicht
19,16.0,22.0,4.0,1.0,-2.6599999999999966,-2.9399999999999977,3.964744632381759,Real,leicht
20,16.0,23.0,4.0,1.0,-3.3599999999999994,-2.1000000000000085,3.9622720754637775,Real,leicht
21,16.0,24.0,4.0,1.0,-3.640000000000001,-9.519999999999996,10.192153844992722,Real,leicht
22,16.0,25.0,5.0,1.0,6.439999999999984,-6.579999999999998,9.20706250657612,Real,mittel
23,16.0,26.0,5.0,1.0,0.1400000000000147,-10.22,10.220958859128627,Real,mittel
24,16.0,27.0,5.0,1.0,-7.0,-8.539999999999992,11.042264260558152,Real,mittel
25,16.0,28.0,5.0,1.0,2.660000000000011,-14.14,14.388022796757031,Real,mittel
26,16.0,29.0,5.0,1.0,2.240000000000009,-21.0,21.119128769909047,Real,mittel
27,16.0,31.0,6.0,1.0,1.6800000000000068,-10.500000000000014,10.633550676984632,Real,schwer
28,16.0,32.0,6.0,1.0,5.88000000000001,-5.179999999999993,7.836249102727659,Real,schwer
29,16.0,33.0,6.0,1.0,3.640000000000001,-2.240000000000009,4.274014506292655,Real,schwer
30,16.0,34.0,6.0,1.0,5.040000000000006,1.3999999999999917,5.230831673835437,Real,schwer
31,16.0,35.0,6.0,1.0,4.899999999999992,-0.5600000000000023,4.931896187066382,Real,schwer
32,16.0,37.0,1.0,2.0,3.640000000000001,-3.500000000000014,5.049712863124012,Real,leicht
33,16.0,38.0,1.0,2.0,-0.8400000000000034,-7.840000000000003,7.884871590584089,Real,leicht
34,16.0,39.0,1.0,2.0,4.899999999999992,-7.140000000000001,8.65965357274758,Real,leicht
35,16.0,40.0,1.0,2.0,-2.3799999999999955,-14.0,14.200859128940053,Real,leicht
36,16.0,41.0,1.0,2.0,8.260000000000005,-25.19999999999999,26.519193049563167,Real,leicht
37,16.0,43.0,2.0,2.0,-2.6599999999999966,-8.820000000000007,9.212382970762782,Real,mittel
38,16.0,44.0,2.0,2.0,9.240000000000007,-2.3799999999999955,9.5415931583777,Real,mittel
39,16.0,45.0,2.0,2.0,6.719999999999999,-11.200000000000005,13.061332244453476,Real,mittel
40,16.0,46.0,2.0,2.0,15.259999999999993,-14.279999999999989,20.899425829433675,Real,mittel
41,16.0,47.0,2.0,2.0,12.600000000000009,-32.34,34.70786078109685,Real,mittel
42,16.0,49.0,3.0,2.0,8.959999999999994,-7.980000000000004,11.99841656219686,Real,schwer
43,16.0,50.0,3.0,2.0,11.760000000000003,-6.719999999999999,13.544593017141567,Real,schwer
44,16.0,51.0,3.0,2.0,2.3799999999999955,-14.699999999999989,14.8914203486437,Real,schwer
45,16.0,52.0,3.0,2.0,13.02000000000001,-12.739999999999997,18.216146683643064,Real,schwer
46,16.0,53.0,3.0,2.0,12.88000000000001,-26.319999999999997,29.302505012370528,Real,schwer
47,16.0,55.0,4.0,2.0,0.0,-1.2600000000000051,1.2600000000000051,Real,leicht
48,16.0,56.0,4.0,2.0,2.519999999999996,-3.219999999999999,4.088862922622862,Real,leicht
49,16.0,57.0,4.0,2.0,0.0,4.47999999999999,4.47999999999999,Real,leicht
50,16.0,58.0,4.0,2.0,3.780000000000001,-5.599999999999994,6.756359966727642,Real,leicht
51,16.0,59.0,4.0,2.0,-1.2600000000000051,-6.719999999999999,6.837104650361876,Real,leicht
52,16.0,61.0,5.0,2.0,6.300000000000011,-0.4200000000000017,6.313984478916633,Real,mittel
53,16.0,62.0,5.0,2.0,12.460000000000008,-0.5600000000000023,12.472577921183744,Real,mittel
54,16.0,63.0,5.0,2.0,3.780000000000001,-3.219999999999999,4.965561398271096,Real,mittel
55,16.0,64.0,5.0,2.0,4.060000000000002,-5.739999999999995,7.030732536514241,Real,mittel
56,16.0,65.0,5.0,2.0,6.019999999999996,-6.019999999999996,8.513565645486027,Real,mittel
57,16.0,67.0,6.0,2.0,-3.3599999999999994,-5.739999999999995,6.65110517132303,Real,schwer
58,16.0,68.0,6.0,2.0,-0.7000000000000028,-1.4000000000000057,1.565247584249859,Real,schwer
59,16.0,69.0,6.0,2.0,0.2799999999999869,-2.519999999999996,2.535507838678471,Real,schwer
60,16.0,70.0,6.0,2.0,0.4200000000000017,-7.420000000000002,7.43187728639272,Real,schwer
61,16.0,71.0,6.0,2.0,0.5600000000000023,-8.680000000000007,8.698045757525085,Real,schwer
1,32.0,2.0,1.0,1.0,3.640000000000001,-5.460000000000008,6.562103321344468,Real,leicht
2,32.0,3.0,1.0,1.0,-0.5600000000000023,-6.579999999999998,6.603786792439621,Real,leicht
3,32.0,4.0,1.0,1.0,-1.1200000000000043,7.280000000000001,7.365650005260909,Real,leicht
4,32.0,5.0,1.0,1.0,7.279999999999987,2.799999999999997,7.799897435223094,Real,leicht
5,32.0,6.0,2.0,1.0,0.6999999999999886,-2.799999999999997,2.886173937932357,Real,mittel
6,32.0,7.0,2.0,1.0,4.47999999999999,1.2600000000000051,4.653815638806496,Real,mittel
7,32.0,8.0,2.0,1.0,4.759999999999991,-1.4000000000000057,4.961612641067411,Real,mittel
8,32.0,9.0,2.0,1.0,7.560000000000002,1.2600000000000051,7.66428078817576,Real,mittel
9,32.0,10.0,2.0,1.0,5.179999999999993,-6.019999999999996,7.941838578062379,Real,mittel
10,32.0,11.0,3.0,1.0,6.859999999999985,0.980000000000004,6.929646455628151,Real,schwer
11,32.0,12.0,3.0,1.0,7.420000000000002,-1.1199999999999903,7.504052238624142,Real,schwer
12,32.0,13.0,3.0,1.0,6.159999999999997,-5.040000000000006,7.959095425989062,Real,schwer
13,32.0,14.0,3.0,1.0,2.1000000000000085,-10.64,10.845257027844015,Real,schwer
14,32.0,15.0,3.0,1.0,15.259999999999993,5.180000000000007,16.115210206509868,Real,schwer
15,32.0,16.0,4.0,1.0,0.2799999999999869,2.3799999999999955,2.3964139876073105,Real,leicht
16,32.0,17.0,4.0,1.0,3.219999999999999,3.5,4.755880570409648,Real,leicht
17,32.0,18.0,4.0,1.0,5.319999999999993,-4.340000000000018,6.865711907733973,Real,leicht
18,32.0,19.0,4.0,1.0,6.159999999999997,3.5,7.084885320172794,Real,leicht
19,32.0,20.0,4.0,1.0,5.599999999999994,-7.560000000000002,9.408166665190404,Real,leicht
20,32.0,21.0,5.0,1.0,5.040000000000006,-1.4000000000000057,5.230831673835441,Real,mittel
21,32.0,22.0,5.0,1.0,3.640000000000001,-4.759999999999991,5.992261676529148,Real,mittel
22,32.0,23.0,5.0,1.0,5.739999999999995,6.019999999999996,8.317932435407245,Real,mittel
23,32.0,24.0,5.0,1.0,2.240000000000009,-16.099999999999994,16.25507920620505,Real,mittel
24,32.0,25.0,5.0,1.0,5.319999999999993,8.120000000000005,9.70756406108144,Real,mittel
25,32.0,26.0,6.0,1.0,2.519999999999996,-4.899999999999992,5.51002722316323,Real,schwer
26,32.0,27.0,6.0,1.0,4.47999999999999,-5.599999999999994,7.17149914592478,Real,schwer
27,32.0,28.0,6.0,1.0,9.099999999999994,1.3999999999999917,9.207062506576127,Real,schwer
28,32.0,29.0,6.0,1.0,11.340000000000003,-2.799999999999997,11.680565054825047,Real,schwer
29,32.0,31.0,1.0,2.0,3.219999999999999,0.8400000000000034,3.3277620107213197,Real,leicht
30,32.0,32.0,1.0,2.0,5.599999999999994,1.8199999999999927,5.888327436547658,Real,leicht
31,32.0,33.0,1.0,2.0,10.500000000000014,5.180000000000007,11.708219335150858,Real,leicht
32,32.0,34.0,1.0,2.0,24.78,-2.660000000000011,24.922359438865332,Real,leicht
33,32.0,36.0,2.0,2.0,0.0,-3.0800000000000125,3.0800000000000125,Real,mittel
34,32.0,37.0,2.0,2.0,3.0800000000000125,-0.6999999999999886,3.158543968349984,Real,mittel
35,32.0,38.0,2.0,2.0,7.420000000000002,2.3799999999999955,7.792355228042418,Real,mittel
36,32.0,39.0,2.0,2.0,7.279999999999987,6.159999999999997,9.536456364918772,Real,mittel
37,32.0,41.0,3.0,2.0,-4.200000000000003,3.640000000000001,5.5578413075581805,Real,schwer
38,32.0,42.0,3.0,2.0,7.140000000000001,-5.88000000000001,9.249540529129009,Real,schwer
39,32.0,43.0,3.0,2.0,8.11999999999999,-5.040000000000006,9.55698697289056,Real,schwer
40,32.0,44.0,3.0,2.0,9.519999999999996,0.1400000000000005,9.521029356114806,Real,schwer
41,32.0,46.0,4.0,2.0,1.539999999999992,-2.240000000000009,2.718308297452667,Real,leicht
42,32.0,47.0,4.0,2.0,-1.2600000000000051,5.180000000000007,5.331041174104744,Real,leicht
43,32.0,48.0,4.0,2.0,0.8400000000000034,-6.159999999999997,6.2170089271288616,Real,leicht
44,32.0,49.0,4.0,2.0,7.0,-0.4200000000000017,7.012588680366188,Real,leicht
45,32.0,50.0,4.0,2.0,7.980000000000004,2.239999999999995,8.288425664744786,Real,leicht
46,32.0,51.0,5.0,2.0,1.8200000000000076,3.3599999999999994,3.821256337907734,Real,mittel
47,32.0,52.0,5.0,2.0,2.519999999999996,-6.719999999999999,7.176963146066724,Real,mittel
48,32.0,53.0,5.0,2.0,5.88000000000001,6.859999999999999,9.035153568147036,Real,mittel
49,32.0,54.0,5.0,2.0,5.739999999999995,-9.66000000000001,11.236689904059832,Real,mittel
50,32.0,56.0,6.0,2.0,1.9599999999999935,1.1200000000000043,2.257432169523591,Real,schwer
51,32.0,57.0,6.0,2.0,-1.6800000000000068,-2.1000000000000085,2.689312179721808,Real,schwer
52,32.0,58.0,6.0,2.0,5.040000000000006,1.8199999999999927,5.358544578521302,Real,schwer
53,32.0,59.0,6.0,2.0,6.859999999999985,-6.859999999999985,9.70150503787941,Real,schwer
54,32.0,60.0,6.0,2.0,11.059999999999988,0.5600000000000023,11.074168140316443,Real,schwer
1,30.0,2.0,1.0,1.0,0.980000000000004,-2.240000000000009,2.4449948875202274,Real,leicht
2,30.0,3.0,1.0,1.0,-3.3599999999999994,-0.8400000000000034,3.463408725518835,Real,leicht
3,30.0,4.0,1.0,1.0,2.1000000000000085,-7.420000000000002,7.711446038195435,Real,leicht
4,30.0,8.0,2.0,1.0,0.0,-4.47999999999999,4.47999999999999,Real,mittel
5,30.0,9.0,2.0,1.0,-0.2800000000000011,-9.240000000000007,9.244241450762749,Real,mittel
6,30.0,10.0,2.0,1.0,-3.9200000000000017,-11.340000000000003,11.998416562196867,Real,mittel
